job,alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD
793,0.98,100,10,20000,10,1000,1000,1375.38,115.665554054103,0.00112880745555721,692,0.692,0.447000000000116,112.131731349157,0.00100651314162792,700,0.7
794,0.98,500,10,20000,10,4924,4924,1970.241,67.2167707073511,0.000325313050936416,2746,0.557676685621446,1.65000000000009,60.2076856231931,0.000172847866007353,2950,0.59910641754671
795,0.98,1000,10,20000,10,8630,8630,1316.833,82.7210176254113,0.000629347000350333,4117,0.477056778679027,2.548,78.2756112317999,0.000446685419177917,4821,0.558632676709154
796,0.98,100,30,20000,10,2993,2993,2531.94,59.3006020598925,0.000302904383173375,1673,0.558970932175075,1.36099999999988,56.6537955312789,0.000222044912384201,1741,0.581690611426662
797,0.98,500,30,20000,10,11039,11039,1980.697,62.5091971067139,0.000414668152284747,5400,0.489174744089139,4.03600000000006,56.1844083994724,0.000240211097862431,6835,0.619168402935048
798,0.98,1000,30,20000,10,14614,14614,1427.171,64.8773242260728,0.000353185251957822,7116,0.486930340769126,6.34699999999998,54.9271353203841,0.000172671780998557,10865,0.743465170384563
799,0.98,100,50,20000,10,4908,4908,1390.81,49.7374642146293,0.000220060750344642,2292,0.466992665036675,1.23700000000008,47.8734543205256,0.000156081433671629,2445,0.498166259168704
800,0.98,500,50,20000,10,13760,13760,1437.925,54.4875316431519,0.000292343606817069,6674,0.485029069767442,6.20299999999998,45.4176082693767,0.000134102729733909,9549,0.693968023255814
801,0.98,1000,50,20000,10,16526,16526,1433.925,55.8172700045386,0.000255091286362252,8262,0.499939489289604,8.58799999999997,45.0327570892942,0.000105284454538057,14397,0.871172697567469
802,0.98,100,10,30000,10,1000,1000,4779.717,129.530520970374,0.000713621504371376,720,0.72,0.510000000000218,128.551481865048,0.000685268292908492,726,0.726
803,0.98,500,10,30000,10,4986,4986,4921.179,145.396771822312,0.000580217601652722,2566,0.514640994785399,2.23899999999958,144.483131025482,0.000506794366837093,2685,0.538507821901324
804,0.98,1000,10,30000,10,9507,9474,4928.238,100.98940559957,0.000343044152939176,3893,0.410914080641756,3.73099999999977,94.5654683888526,0.000241399226157957,4227,0.446168461051298
805,0.98,100,30,30000,10,3000,3000,4610.887,86.3903806343934,0.000300671292553179,1713,0.571,1.22600000000057,85.1173477532221,0.000262631616975484,1755,0.585
806,0.98,500,30,30000,10,12885,12885,5342.072,90.3270665746636,0.000255758290820252,5340,0.414435389988359,6.21100000000024,83.5329625035868,0.000140747537945907,6175,0.479239425688785
807,0.98,1000,30,30000,10,18962,18962,4788.54,84.3763964145589,0.000293485882667421,8189,0.43186372745491,11.4540000000006,74.7716322628637,0.000150064696579189,10827,0.570984073409978
808,0.98,100,50,30000,10,4988,4988,4919.176,77.8424712763712,0.000265145443988146,2301,0.46130713712911,1.61999999999989,76.8692306069991,0.00022642189340838,2390,0.479149959903769
809,0.98,500,50,30000,10,17512,17512,5096.135,66.5928846170122,0.000173838266490312,7694,0.439355870260393,6.86800000000039,59.0856747368732,7.97730364314742e-05,9650,0.551050708085884
810,0.98,1000,50,30000,10,22501,22526,4860.019,73.1483713511338,0.000244774265553693,9920,0.440380005327177,17.991,62.1238491599666,0.000119329774134314,14764,0.655420403089763
